year,county,total,male,female,over18,under19,under19_male,under19_female,over18_male,over18_female
2025.0,HUERFANO,6754.0,3292.0,3462.0,5612.0,1142.0,582.0,561.0,2710.0,2901.0
2025.0,JACKSON,1323.0,676.0,639.0,1066.0,257.0,136.0,122.0,540.0,517.0
2025.0,JEFFERSON,596798.0,295259.0,301537.0,479393.0,117405.0,59912.0,57495.0,235347.0,244042.0
2025.0,KIOWA,1442.0,702.0,734.0,1088.0,354.0,173.0,180.0,529.0,554.0
2025.0,KIT CARSON,7028.0,3736.0,3292.0,5298.0,1730.0,871.0,862.0,2865.0,2430.0
2025.0,LA PLATA,60049.0,30212.0,29843.0,48506.0,11543.0,5890.0,5654.0,24322.0,24189.0
2025.0,LAKE,7670.0,4000.0,3663.0,5766.0,1904.0,967.0,935.0,3033.0,2728.0
2025.0,LARIMER,383900.0,190682.0,193213.0,304394.0,79506.0,40543.0,38962.0,150139.0,154251.0
2025.0,LAS ANIMAS,14310.0,7290.0,7022.0,11581.0,2729.0,1416.0,1315.0,5874.0,5707.0
2025.0,LINCOLN,5866.0,3334.0,2527.0,4577.0,1289.0,665.0,622.0,2669.0,1905.0
2025.0,LOGAN,21792.0,12203.0,9587.0,17683.0,4109.0,2086.0,2022.0,10117.0,7565.0
2025.0,MESA,163910.0,81508.0,82398.0,128406.0,35504.0,18083.0,17421.0,63425.0,64977.0
2025.0,MINERAL,920.0,459.0,455.0,774.0,146.0,69.0,74.0,390.0,381.0
2025.0,MOFFAT,13086.0,6646.0,6436.0,9708.0,3378.0,1753.0,1620.0,4893.0,4816.0
2025.0,MONTEZUMA,26648.0,13094.0,13550.0,20782.0,5866.0,3010.0,2852.0,10084.0,10698.0
2025.0,MONTROSE,45521.0,22356.0,23158.0,36078.0,9443.0,4824.0,4617.0,17532.0,18541.0
2025.0,MORGAN,30129.0,14877.0,15254.0,21778.0,8351.0,4215.0,4138.0,10662.0,11116.0
2025.0,OTERO,18290.0,8947.0,9350.0,13925.0,4365.0,2220.0,2147.0,6727.0,7203.0
2025.0,OURAY,4942.0,2465.0,2477.0,4089.0,853.0,438.0,417.0,2027.0,2060.0
2025.0,PARK,18084.0,9217.0,8876.0,14855.0,3229.0,1646.0,1588.0,7571.0,7288.0
2025.0,PHILLIPS,4536.0,2247.0,2291.0,3404.0,1132.0,571.0,562.0,1676.0,1729.0
2025.0,PITKIN,17438.0,9053.0,8383.0,14979.0,2459.0,1258.0,1199.0,7795.0,7184.0
2025.0,PROWERS,11834.0,5841.0,5989.0,8691.0,3143.0,1616.0,1527.0,4225.0,4462.0
2025.0,PUEBLO,173461.0,85354.0,88114.0,135836.0,37625.0,19274.0,18351.0,66080.0,69763.0
2025.0,RIO BLANCO,6482.0,3290.0,3186.0,4950.0,1532.0,785.0,744.0,2505.0,2442.0
2025.0,RIO GRANDE,11540.0,5652.0,5889.0,8842.0,2698.0,1375.0,1323.0,4277.0,4566.0
2025.0,ROUTT,26583.0,13668.0,12920.0,21127.0,5456.0,2748.0,2708.0,10920.0,10212.0
2025.0,SAGUACHE,6534.0,3270.0,3262.0,5083.0,1451.0,731.0,720.0,2539.0,2542.0
2025.0,SAN JUAN,699.0,363.0,334.0,595.0,104.0,56.0,49.0,307.0,285.0
2025.0,SAN MIGUEL,8718.0,4533.0,4180.0,6895.0,1823.0,933.0,887.0,3600.0,3293.0
2025.0,SEDGWICK,2449.0,1214.0,1235.0,1916.0,533.0,268.0,267.0,946.0,968.0
2025.0,SUMMIT,31616.0,16737.0,14882.0,27141.0,4475.0,2287.0,2190.0,14450.0,12692.0
2025.0,TELLER,26041.0,12987.0,13046.0,21466.0,4575.0,2319.0,2253.0,10668.0,10793.0
2025.0,WASHINGTON,4884.0,2505.0,2383.0,3843.0,1041.0,536.0,503.0,1969.0,1880.0
2025.0,WELD,373611.0,186929.0,186682.0,276864.0,96747.0,49125.0,47621.0,137804.0,139061.0
2025.0,YUMA,10082.0,5002.0,5081.0,7284.0,2798.0,1399.0,1401.0,3603.0,3680.0
2026.0,ADAMS,563096.0,281870.0,281228.0,426755.0,136341.0,69829.0,66509.0,212041.0,214719.0
2026.0,ALAMOSA,16692.0,8315.0,8371.0,12283.0,4409.0,2249.0,2156.0,6066.0,6215.0
2026.0,ARAPAHOE,696151.0,342552.0,353587.0,540004.0,156147.0,79825.0,76317.0,262727.0,277270.0
2026.0,ARCHULETA,14373.0,7108.0,7270.0,11831.0,2542.0,1312.0,1232.0,5796.0,6038.0
2026.0,BACA,3321.0,1664.0,1663.0,2552.0,769.0,389.0,380.0,1275.0,1283.0
2026.0,BENT,5500.0,3488.0,2016.0,4639.0,861.0,437.0,426.0,3051.0,1590.0
2026.0,BOULDER,342175.0,171588.0,170579.0,281376.0,60799.0,30972.0,29826.0,140616.0,140753.0
2026.0,BROOMFIELD,87408.0,43633.0,43769.0,69736.0,17672.0,8993.0,8681.0,34640.0,35088.0
2026.0,CHAFFEE,20285.0,10564.0,9723.0,16862.0,3423.0,1745.0,1682.0,8819.0,8041.0
2026.0,CHEYENNE,1746.0,875.0,871.0,1293.0,453.0,228.0,225.0,647.0,646.0
2026.0,CLEAR CREEK,9608.0,4895.0,4714.0,7766.0,1842.0,932.0,910.0,3963.0,3804.0
2026.0,CONEJOS,7214.0,3578.0,3639.0,5336.0,1878.0,956.0,925.0,2622.0,2714.0
2026.0,COSTILLA,3370.0,1698.0,1663.0,2687.0,683.0,348.0,335.0,1350.0,1328.0
2026.0,CROWLEY,5985.0,4063.0,1921.0,5226.0,759.0,383.0,380.0,3680.0,1541.0
2026.0,CUSTER,4625.0,2304.0,2319.0,3949.0,676.0,338.0,338.0,1966.0,1981.0
2026.0,DELTA,31964.0,15930.0,16034.0,26056.0,5908.0,3016.0,2893.0,12914.0,13141.0
2026.0,DENVER,769878.0,386370.0,383507.0,631840.0,138038.0,70841.0,67197.0,315529.0,316310.0
2026.0,DOLORES,2036.0,1023.0,1013.0,1658.0,378.0,188.0,188.0,835.0,825.0
2026.0,DOUGLAS,396426.0,195594.0,200831.0,316304.0,80122.0,40915.0,39201.0,154679.0,161630.0
2026.0,EAGLE,58054.0,30192.0,27866.0,47040.0,11014.0,5607.0,5411.0,24585.0,22455.0
2026.0,EL PASO,788855.0,396677.0,392179.0,601909.0,186946.0,96699.0,90246.0,299978.0,301933.0
2026.0,ELBERT,30944.0,15272.0,15669.0,24354.0,6590.0,3334.0,3257.0,11938.0,12412.0
2026.0,FREMONT,48942.0,28028.0,20909.0,40735.0,8207.0,4163.0,4044.0,23865.0,16865.0
2026.0,GARFIELD,66882.0,34080.0,32802.0,52097.0,14785.0,7573.0,7212.0,26507.0,25590.0
2026.0,GILPIN,5746.0,2951.0,2791.0,4831.0,915.0,467.0,448.0,2484.0,2343.0
2026.0,GRAND,16433.0,8525.0,7910.0,13259.0,3174.0,1599.0,1576.0,6926.0,6334.0
2026.0,GUNNISON,17556.0,9311.0,8248.0,14064.0,3492.0,1808.0,1684.0,7503.0,6564.0
2026.0,HINSDALE,818.0,411.0,403.0,670.0,148.0,76.0,74.0,335.0,329.0
2026.0,HUERFANO,6737.0,3280.0,3459.0,5601.0,1136.0,583.0,555.0,2697.0,2904.0
2026.0,JACKSON,1310.0,668.0,641.0,1057.0,253.0,130.0,122.0,538.0,519.0
2026.0,JEFFERSON,600055.0,296738.0,303313.0,483284.0,116771.0,59573.0,57197.0,237165.0,246116.0
2026.0,KIOWA,1433.0,704.0,730.0,1077.0,356.0,177.0,181.0,527.0,549.0
2026.0,KIT CARSON,7042.0,3734.0,3299.0,5308.0,1734.0,878.0,857.0,2856.0,2442.0
2026.0,LA PLATA,61265.0,30796.0,30466.0,49647.0,11618.0,5921.0,5696.0,24875.0,24770.0
2026.0,LAKE,7748.0,4034.0,3710.0,5833.0,1915.0,971.0,943.0,3063.0,2767.0
2026.0,LARIMER,390103.0,193779.0,196332.0,309979.0,80124.0,40851.0,39278.0,152928.0,157054.0
2026.0,LAS ANIMAS,14262.0,7263.0,7009.0,11560.0,2702.0,1401.0,1304.0,5862.0,5705.0
2026.0,LINCOLN,5917.0,3366.0,2554.0,4614.0,1303.0,673.0,631.0,2693.0,1923.0
2026.0,LOGAN,21920.0,12258.0,9651.0,17812.0,4108.0,2087.0,2019.0,10171.0,7632.0
2026.0,MESA,166569.0,82831.0,83736.0,131015.0,35554.0,18148.0,17406.0,64683.0,66330.0
2026.0,MINERAL,921.0,468.0,454.0,770.0,151.0,73.0,77.0,395.0,377.0
2026.0,MOFFAT,13030.0,6618.0,6412.0,9701.0,3329.0,1720.0,1609.0,4898.0,4803.0
2026.0,MONTEZUMA,26910.0,13220.0,13697.0,21059.0,5851.0,2997.0,2857.0,10223.0,10840.0
2026.0,MONTROSE,46117.0,22644.0,23467.0,36688.0,9429.0,4818.0,4611.0,17826.0,18856.0
2026.0,MORGAN,30386.0,15005.0,15385.0,21958.0,8428.0,4261.0,4170.0,10744.0,11215.0
2026.0,OTERO,18180.0,8888.0,9295.0,13878.0,4302.0,2191.0,2113.0,6697.0,7182.0
2026.0,OURAY,4959.0,2471.0,2489.0,4089.0,870.0,441.0,429.0,2030.0,2060.0
2026.0,PARK,18251.0,9281.0,8976.0,15001.0,3250.0,1654.0,1598.0,7627.0,7378.0
2026.0,PHILLIPS,4545.0,2252.0,2292.0,3406.0,1139.0,576.0,563.0,1676.0,1729.0
2026.0,PITKIN,17519.0,9084.0,8433.0,15049.0,2470.0,1269.0,1201.0,7815.0,7232.0
2026.0,PROWERS,11780.0,5815.0,5965.0,8678.0,3102.0,1589.0,1511.0,4226.0,4454.0
2026.0,PUEBLO,174779.0,85991.0,88790.0,137339.0,37440.0,19184.0,18255.0,66807.0,70535.0
2026.0,RIO BLANCO,6457.0,3286.0,3173.0,4961.0,1496.0,775.0,723.0,2511.0,2450.0
2026.0,RIO GRANDE,11560.0,5659.0,5902.0,8865.0,2695.0,1368.0,1324.0,4291.0,4578.0
2026.0,ROUTT,27117.0,13917.0,13203.0,21563.0,5554.0,2798.0,2758.0,11119.0,10445.0
2026.0,SAGUACHE,6539.0,3275.0,3267.0,5101.0,1438.0,723.0,719.0,2552.0,2548.0
2026.0,SAN JUAN,696.0,360.0,332.0,592.0,104.0,51.0,51.0,309.0,281.0
2026.0,SAN MIGUEL,8887.0,4611.0,4269.0,7051.0,1836.0,939.0,894.0,3672.0,3375.0
2026.0,SEDGWICK,2460.0,1219.0,1241.0,1919.0,541.0,276.0,266.0,943.0,975.0
2026.0,SUMMIT,31860.0,16841.0,15017.0,27403.0,4457.0,2286.0,2175.0,14555.0,12842.0
2026.0,TELLER,26263.0,13087.0,13176.0,21681.0,4582.0,2321.0,2261.0,10766.0,10915.0
2026.0,WASHINGTON,4898.0,2503.0,2389.0,3865.0,1033.0,529.0,503.0,1974.0,1886.0
2026.0,WELD,384736.0,192506.0,192230.0,285882.0,98854.0,50215.0,48641.0,142291.0,143589.0
2026.0,YUMA,10127.0,5021.0,5099.0,7324.0,2803.0,1407.0,1395.0,3614.0,3704.0
2027.0,ADAMS,573373.0,286932.0,286438.0,436460.0,136913.0,70119.0,66794.0,216813.0,219644.0
2027.0,ALAMOSA,16717.0,8326.0,8391.0,12369.0,4348.0,2223.0,2128.0,6103.0,6263.0
2027.0,ARAPAHOE,703593.0,346218.0,357383.0,547400.0,156193.0,79791.0,76406.0,266427.0,280977.0
2027.0,ARCHULETA,14582.0,7206.0,7381.0,12034.0,2548.0,1309.0,1238.0,5897.0,6143.0
2027.0,BACA,3297.0,1649.0,1649.0,2538.0,759.0,384.0,372.0,1265.0,1277.0
2027.0,BENT,5503.0,3493.0,2018.0,4640.0,863.0,439.0,427.0,3054.0,1591.0
2027.0,BOULDER,345380.0,173162.0,172219.0,284860.0,60520.0,30861.0,29661.0,142301.0,142558.0
2027.0,BROOMFIELD,89806.0,44856.0,44953.0,71803.0,18003.0,9174.0,8827.0,35682.0,36126.0
2027.0,CHAFFEE,20469.0,10650.0,9824.0,17013.0,3456.0,1754.0,1701.0,8896.0,8123.0
2027.0,CHEYENNE,1744.0,876.0,867.0,1289.0,455.0,229.0,224.0,647.0,643.0
2027.0,CLEAR CREEK,9701.0,4934.0,4764.0,7832.0,1869.0,953.0,917.0,3981.0,3847.0
2027.0,CONEJOS,7204.0,3577.0,3624.0,5344.0,1860.0,940.0,917.0,2637.0,2707.0
2027.0,COSTILLA,3356.0,1687.0,1662.0,2670.0,686.0,347.0,337.0,1340.0,1325.0
2027.0,CROWLEY,6010.0,4079.0,1927.0,5251.0,759.0,381.0,379.0,3698.0,1548.0
2027.0,CUSTER,4602.0,2291.0,2311.0,3938.0,664.0,331.0,335.0,1960.0,1976.0
2027.0,DELTA,32253.0,16062.0,16181.0,26351.0,5902.0,3015.0,2888.0,13047.0,13293.0
2027.0,DENVER,778168.0,390528.0,387647.0,640754.0,137414.0,70494.0,66920.0,320034.0,320727.0
2027.0,DOLORES,2031.0,1018.0,1014.0,1661.0,370.0,187.0,182.0,831.0,832.0
2027.0,DOUGLAS,401709.0,198162.0,203541.0,321685.0,80024.0,40865.0,39158.0,157297.0,164383.0
2027.0,EAGLE,58484.0,30384.0,28106.0,47547.0,10937.0,5569.0,5371.0,24815.0,22735.0
2027.0,EL PASO,799709.0,402474.0,397239.0,611736.0,187973.0,97207.0,90765.0,305267.0,306474.0
2027.0,ELBERT,31845.0,15708.0,16136.0,25008.0,6837.0,3461.0,3376.0,12247.0,12760.0
2027.0,FREMONT,49009.0,28060.0,20941.0,40795.0,8214.0,4162.0,4049.0,23898.0,16892.0
2027.0,GARFIELD,68001.0,34619.0,33382.0,53231.0,14770.0,7565.0,7205.0,27054.0,26177.0
2027.0,GILPIN,5726.0,2939.0,2791.0,4833.0,893.0,456.0,436.0,2483.0,2355.0
2027.0,GRAND,16536.0,8563.0,7967.0,13373.0,3163.0,1592.0,1568.0,6971.0,6399.0
2027.0,GUNNISON,17714.0,9380.0,8339.0,14206.0,3508.0,1798.0,1709.0,7582.0,6630.0
2027.0,HINSDALE,824.0,410.0,407.0,679.0,145.0,78.0,71.0,332.0,336.0
2027.0,HUERFANO,6703.0,3261.0,3448.0,5578.0,1125.0,576.0,550.0,2685.0,2898.0
2027.0,JACKSON,1309.0,667.0,637.0,1052.0,257.0,132.0,124.0,535.0,513.0
2027.0,JEFFERSON,603160.0,298147.0,305012.0,486950.0,116210.0,59319.0,56892.0,238828.0,248120.0
2027.0,KIOWA,1429.0,702.0,727.0,1072.0,357.0,178.0,181.0,524.0,546.0
2027.0,KIT CARSON,7048.0,3736.0,3309.0,5305.0,1743.0,885.0,858.0,2851.0,2451.0
2027.0,LA PLATA,62367.0,31321.0,31037.0,50722.0,11645.0,5930.0,5711.0,25391.0,25326.0
2027.0,LAKE,7832.0,4072.0,3762.0,5908.0,1924.0,974.0,949.0,3098.0,2813.0
2027.0,LARIMER,395939.0,196683.0,199251.0,315187.0,80752.0,41118.0,39633.0,155565.0,159618.0
2027.0,LAS ANIMAS,14224.0,7228.0,6994.0,11554.0,2670.0,1374.0,1294.0,5854.0,5700.0
2027.0,LINCOLN,5951.0,3375.0,2572.0,4636.0,1315.0,676.0,638.0,2699.0,1934.0
2027.0,LOGAN,21985.0,12302.0,9689.0,17884.0,4101.0,2096.0,2007.0,10206.0,7682.0
2027.0,MESA,169234.0,84150.0,85087.0,133619.0,35615.0,18182.0,17432.0,65968.0,67655.0
2027.0,MINERAL,930.0,472.0,458.0,778.0,152.0,75.0,80.0,397.0,378.0
2027.0,MOFFAT,12971.0,6579.0,6391.0,9679.0,3292.0,1701.0,1594.0,4878.0,4797.0
2027.0,MONTEZUMA,27128.0,13324.0,13811.0,21276.0,5852.0,2985.0,2866.0,10339.0,10945.0
2027.0,MONTROSE,46720.0,22940.0,23778.0,37285.0,9435.0,4822.0,4613.0,18118.0,19165.0
2027.0,MORGAN,30625.0,15123.0,15510.0,22163.0,8462.0,4287.0,4178.0,10836.0,11332.0
2027.0,OTERO,18069.0,8834.0,9234.0,13843.0,4226.0,2152.0,2074.0,6682.0,7160.0
2027.0,OURAY,4983.0,2484.0,2494.0,4096.0,887.0,452.0,437.0,2032.0,2057.0
2027.0,PARK,18397.0,9340.0,9063.0,15113.0,3284.0,1669.0,1619.0,7671.0,7444.0
2027.0,PHILLIPS,4538.0,2248.0,2293.0,3389.0,1149.0,582.0,565.0,1666.0,1728.0
2027.0,PITKIN,17572.0,9100.0,8473.0,15082.0,2490.0,1269.0,1218.0,7831.0,7255.0
2027.0,PROWERS,11736.0,5789.0,5947.0,8669.0,3067.0,1571.0,1496.0,4218.0,4451.0
2027.0,PUEBLO,176074.0,86619.0,89449.0,138767.0,37307.0,19100.0,18210.0,67519.0,71239.0
2027.0,RIO BLANCO,6440.0,3270.0,3167.0,4963.0,1477.0,761.0,717.0,2509.0,2450.0
2027.0,RIO GRANDE,11540.0,5649.0,5892.0,8851.0,2689.0,1368.0,1323.0,4281.0,4569.0
2027.0,ROUTT,27630.0,14155.0,13474.0,21975.0,5655.0,2852.0,2801.0,11303.0,10673.0
2027.0,SAGUACHE,6549.0,3273.0,3277.0,5112.0,1437.0,721.0,715.0,2552.0,2562.0
2027.0,SAN JUAN,692.0,358.0,332.0,590.0,102.0,50.0,48.0,308.0,284.0
2027.0,SAN MIGUEL,9054.0,4697.0,4360.0,7199.0,1855.0,948.0,910.0,3749.0,3450.0
2027.0,SEDGWICK,2454.0,1219.0,1231.0,1913.0,541.0,276.0,264.0,943.0,967.0
2027.0,SUMMIT,32196.0,16997.0,15203.0,27774.0,4422.0,2261.0,2162.0,14736.0,13041.0
2027.0,TELLER,26531.0,13211.0,13326.0,21918.0,4613.0,2338.0,2278.0,10873.0,11048.0
2027.0,WASHINGTON,4901.0,2510.0,2398.0,3875.0,1026.0,527.0,501.0,1983.0,1897.0
2027.0,WELD,395758.0,198029.0,197731.0,294715.0,101043.0,51279.0,49765.0,146750.0,147966.0
2027.0,YUMA,10163.0,5043.0,5112.0,7363.0,2800.0,1411.0,1388.0,3632.0,3724.0
2028.0,ADAMS,583731.0,292052.0,291688.0,445885.0,137846.0,70552.0,67295.0,221500.0,224393.0
2028.0,ALAMOSA,16746.0,8343.0,8410.0,12457.0,4289.0,2206.0,2086.0,6137.0,6324.0
2028.0,ARAPAHOE,711027.0,349872.0,361157.0,554605.0,156422.0,79901.0,76521.0,269971.0,284636.0
2028.0,ARCHULETA,14799.0,7298.0,7500.0,12237.0,2562.0,1311.0,1250.0,5987.0,6250.0
2028.0,BACA,3273.0,1635.0,1637.0,2522.0,751.0,381.0,368.0,1254.0,1269.0
2028.0,BENT,5498.0,3484.0,2014.0,4637.0,861.0,438.0,425.0,3046.0,1589.0
2028.0,BOULDER,348582.0,174730.0,173854.0,288125.0,60457.0,30820.0,29636.0,143910.0,144218.0
2028.0,BROOMFIELD,91730.0,45832.0,45897.0,73437.0,18293.0,9319.0,8977.0,36513.0,36920.0
2028.0,CHAFFEE,20655.0,10733.0,9920.0,17179.0,3476.0,1765.0,1710.0,8968.0,8210.0
2028.0,CHEYENNE,1739.0,876.0,862.0,1284.0,455.0,232.0,223.0,644.0,639.0
2028.0,CLEAR CREEK,9807.0,4986.0,4822.0,7906.0,1901.0,968.0,934.0,4018.0,3888.0
2028.0,CONEJOS,7189.0,3570.0,3624.0,5339.0,1850.0,936.0,913.0,2634.0,2711.0
2028.0,COSTILLA,3331.0,1676.0,1660.0,2651.0,680.0,347.0,334.0,1329.0,1326.0
2028.0,CROWLEY,6022.0,4098.0,1926.0,5266.0,756.0,382.0,374.0,3716.0,1552.0
2028.0,CUSTER,4575.0,2274.0,2297.0,3918.0,657.0,330.0,326.0,1944.0,1971.0
2028.0,DELTA,32522.0,16192.0,16324.0,26611.0,5911.0,3015.0,2897.0,13177.0,13427.0
2028.0,DENVER,786361.0,394616.0,391745.0,649452.0,136909.0,70245.0,66666.0,324371.0,325079.0
2028.0,DOLORES,2015.0,1009.0,1004.0,1658.0,357.0,180.0,179.0,829.0,825.0
2028.0,DOUGLAS,406966.0,200721.0,206240.0,326750.0,80216.0,40931.0,39284.0,159790.0,166956.0
2028.0,EAGLE,58924.0,30574.0,28350.0,48054.0,10870.0,5528.0,5339.0,25046.0,23011.0
2028.0,EL PASO,810610.0,408299.0,402314.0,621269.0,189341.0,97869.0,91471.0,310430.0,310843.0
2028.0,ELBERT,32693.0,16125.0,16566.0,25648.0,7045.0,3568.0,3477.0,12557.0,13089.0
2028.0,FREMONT,49085.0,28109.0,20976.0,40840.0,8245.0,4199.0,4048.0,23910.0,16928.0
2028.0,GARFIELD,69224.0,35210.0,34014.0,54445.0,14779.0,7565.0,7212.0,27645.0,26802.0
2028.0,GILPIN,5698.0,2921.0,2782.0,4836.0,862.0,442.0,420.0,2479.0,2362.0
2028.0,GRAND,16649.0,8613.0,8043.0,13491.0,3158.0,1601.0,1557.0,7012.0,6486.0
2028.0,GUNNISON,17857.0,9446.0,8420.0,14345.0,3512.0,1794.0,1717.0,7652.0,6703.0
2028.0,HINSDALE,819.0,411.0,410.0,671.0,148.0,78.0,73.0,333.0,337.0
2028.0,HUERFANO,6669.0,3234.0,3425.0,5556.0,1113.0,563.0,546.0,2671.0,2879.0
2028.0,JACKSON,1305.0,668.0,635.0,1044.0,261.0,136.0,124.0,532.0,511.0
2028.0,JEFFERSON,606176.0,299519.0,306657.0,490441.0,115735.0,59106.0,56628.0,240413.0,250029.0
2028.0,KIOWA,1419.0,695.0,726.0,1059.0,360.0,181.0,178.0,514.0,548.0
2028.0,KIT CARSON,7054.0,3740.0,3313.0,5298.0,1756.0,892.0,862.0,2848.0,2451.0
2028.0,LA PLATA,63349.0,31794.0,31550.0,51653.0,11696.0,5961.0,5735.0,25833.0,25815.0
2028.0,LAKE,7911.0,4111.0,3806.0,5962.0,1949.0,990.0,960.0,3121.0,2846.0
2028.0,LARIMER,401689.0,199548.0,202149.0,320345.0,81344.0,41398.0,39945.0,158150.0,162204.0
2028.0,LAS ANIMAS,14182.0,7211.0,6972.0,11538.0,2644.0,1356.0,1286.0,5855.0,5686.0
2028.0,LINCOLN,5968.0,3387.0,2584.0,4643.0,1325.0,681.0,645.0,2706.0,1939.0
2028.0,LOGAN,22062.0,12334.0,9730.0,17973.0,4089.0,2095.0,1993.0,10239.0,7737.0
2028.0,MESA,172020.0,85528.0,86495.0,136235.0,35785.0,18266.0,17518.0,67262.0,68977.0
2028.0,MINERAL,929.0,468.0,459.0,777.0,152.0,76.0,78.0,392.0,381.0
2028.0,MOFFAT,12920.0,6548.0,6371.0,9654.0,3266.0,1677.0,1590.0,4871.0,4781.0
2028.0,MONTEZUMA,27338.0,13423.0,13921.0,21487.0,5851.0,2985.0,2867.0,10438.0,11054.0
2028.0,MONTROSE,47345.0,23245.0,24106.0,37869.0,9476.0,4838.0,4641.0,18407.0,19465.0
2028.0,MORGAN,30870.0,15247.0,15638.0,22380.0,8490.0,4330.0,4168.0,10917.0,11470.0
2028.0,OTERO,17946.0,8778.0,9181.0,13780.0,4166.0,2121.0,2049.0,6657.0,7132.0
2028.0,OURAY,4997.0,2489.0,2517.0,4094.0,903.0,452.0,451.0,2037.0,2066.0
2028.0,PARK,18534.0,9391.0,9135.0,15230.0,3304.0,1675.0,1628.0,7716.0,7507.0
2028.0,PHILLIPS,4534.0,2249.0,2287.0,3373.0,1161.0,591.0,568.0,1658.0,1719.0
2028.0,PITKIN,17624.0,9115.0,8502.0,15099.0,2525.0,1288.0,1237.0,7827.0,7265.0
2028.0,PROWERS,11683.0,5763.0,5917.0,8666.0,3017.0,1540.0,1474.0,4223.0,4443.0
2028.0,PUEBLO,177347.0,87234.0,90111.0,140104.0,37243.0,19050.0,18194.0,68184.0,71917.0
2028.0,RIO BLANCO,6422.0,3258.0,3161.0,4965.0,1457.0,751.0,705.0,2507.0,2456.0
2028.0,RIO GRANDE,11512.0,5626.0,5885.0,8836.0,2676.0,1361.0,1314.0,4265.0,4571.0
2028.0,ROUTT,28138.0,14399.0,13746.0,22385.0,5753.0,2910.0,2842.0,11489.0,10904.0
2028.0,SAGUACHE,6559.0,3273.0,3279.0,5120.0,1439.0,729.0,710.0,2544.0,2569.0
2028.0,SAN JUAN,688.0,356.0,329.0,589.0,99.0,50.0,46.0,306.0,283.0
2028.0,SAN MIGUEL,9220.0,4767.0,4455.0,7345.0,1875.0,951.0,924.0,3816.0,3531.0
2028.0,SEDGWICK,2442.0,1208.0,1234.0,1905.0,537.0,273.0,265.0,935.0,969.0
2028.0,SUMMIT,32484.0,17118.0,15362.0,28072.0,4412.0,2254.0,2161.0,14864.0,13201.0
2028.0,TELLER,26690.0,13274.0,13411.0,22072.0,4618.0,2340.0,2275.0,10934.0,11136.0
2028.0,WASHINGTON,4912.0,2512.0,2398.0,3897.0,1015.0,519.0,496.0,1993.0,1902.0
2028.0,WELD,407367.0,203844.0,203517.0,303828.0,103539.0,52508.0,51028.0,151336.0,152489.0
2028.0,YUMA,10200.0,5068.0,5139.0,7385.0,2815.0,1431.0,1387.0,3637.0,3752.0
2029.0,ADAMS,594171.0,297195.0,296974.0,455158.0,139013.0,71043.0,67968.0,226152.0,229006.0
2029.0,ALAMOSA,16782.0,8349.0,8426.0,12530.0,4252.0,2197.0,2056.0,6152.0,6370.0
2029.0,ARAPAHOE,718181.0,353388.0,364798.0,561291.0,156890.0,80146.0,76744.0,273242.0,288054.0
2029.0,ARCHULETA,15032.0,7413.0,7620.0,12447.0,2585.0,1317.0,1271.0,6096.0,6349.0
2029.0,BACA,3252.0,1631.0,1626.0,2506.0,746.0,380.0,366.0,1251.0,1260.0
2029.0,BENT,5491.0,3480.0,2009.0,4630.0,861.0,438.0,420.0,3042.0,1589.0
2029.0,BOULDER,351771.0,176285.0,175482.0,291322.0,60449.0,30786.0,29664.0,145499.0,145818.0
2029.0,BROOMFIELD,93150.0,46562.0,46590.0,74655.0,18495.0,9409.0,9088.0,37153.0,37502.0
2029.0,CHAFFEE,20826.0,10814.0,10017.0,17328.0,3498.0,1778.0,1722.0,9036.0,8295.0
2029.0,CHEYENNE,1742.0,875.0,863.0,1286.0,456.0,234.0,220.0,641.0,643.0
2029.0,CLEAR CREEK,9910.0,5033.0,4873.0,7968.0,1942.0,991.0,954.0,4042.0,3919.0
2029.0,CONEJOS,7178.0,3562.0,3616.0,5348.0,1830.0,932.0,894.0,2630.0,2722.0
2029.0,COSTILLA,3321.0,1671.0,1649.0,2643.0,678.0,345.0,331.0,1326.0,1318.0
2029.0,CROWLEY,6033.0,4107.0,1926.0,5279.0,754.0,386.0,370.0,3721.0,1556.0
2029.0,CUSTER,4544.0,2258.0,2285.0,3893.0,651.0,330.0,320.0,1928.0,1965.0
2029.0,DELTA,32802.0,16321.0,16463.0,26875.0,5927.0,3019.0,2904.0,13302.0,13559.0
2029.0,DENVER,794411.0,398636.0,395779.0,657811.0,136600.0,70142.0,66457.0,328494.0,329322.0
2029.0,DOLORES,2007.0,1007.0,1007.0,1652.0,355.0,180.0,175.0,827.0,832.0
2029.0,DOUGLAS,412154.0,203253.0,208899.0,331413.0,80741.0,41182.0,39556.0,162071.0,169343.0
2029.0,EAGLE,59353.0,30764.0,28581.0,48519.0,10834.0,5518.0,5316.0,25246.0,23265.0
2029.0,EL PASO,821521.0,414147.0,407373.0,630612.0,190909.0,98688.0,92217.0,315459.0,315156.0
2029.0,ELBERT,33474.0,16511.0,16972.0,26217.0,7257.0,3679.0,3580.0,12832.0,13392.0
2029.0,FREMONT,49204.0,28172.0,21032.0,40880.0,8324.0,4243.0,4079.0,23929.0,16953.0
2029.0,GARFIELD,70506.0,35833.0,34675.0,55677.0,14829.0,7576.0,7253.0,28257.0,27422.0
2029.0,GILPIN,5680.0,2908.0,2777.0,4837.0,843.0,430.0,411.0,2478.0,2366.0
